Id,Name,NumBytes,Type,Min,Max,Multiplier,Units,Description,SupportedModels,Groups
805,Charger Current,2,Unsigned,0,200000,1,mA,Charger Current Setpoint,TFT100,CAN BOSCH
806,Charger Control Mode,1,Unsigned,0,1,1,,"Charger Control Mode IO element indicates which cahrger control mode is currently in use.0-Remote Control C-V-Limiting
1-Open Circuit",TFT100,CAN BOSCH
807,Charger BMS COM Timeout,1,Unsigned,0,1,1,,"BMS COM Timeout IO element indicates if BMS COM Timeout has been expired.
0-Expired
1-Not expired",TFT100,CAN BOSCH
808,Charger CRC Violation,1,Unsigned,0,1,1,,"Charger CRC Violation IO element indicates if charger CRC violation has happened.
0-No CRC Violation happened
1-CRC Violation happened",TFT100,CAN BOSCH
809,Charger MC Violation,1,Unsigned,0,1,1,,"Charger MC Violation IO element indicates if charger MC violation has happened.
0-No MC Violation happened 
1-MC Violation happened",TFT100,CAN BOSCH
810,Charger Status,1,Unsigned,0,7,1,,"Charger Status IO element indicates current charger status, according to CAN signal.
0-No Errorbr
1-Minimal Current Limiting
2-Reverse Polarity
3-Reserved
4-Cable Voltage Drop
5-Fan Error
6-AC Undervoltage Disconnect
7-Not Ready For Charging",TFT100,CAN BOSCH
811,Charger Voltage Actual,2,Unsigned,0,200000,1,mV,"Acctual Voltage IO element indicates measured actual charging voltage in mV, according to CAN signal.",TFT100,CAN BOSCH
812,Charger Internal Fault,1,Unsigned,0,1,1,mV,"Charger Internal Fault IO element indicates if charger internal fault happened, according to CAN signal.
0-Internal Fault happened
1-No InternalFault happened",TFT100,CAN BOSCH
813,Charger Energy,2,Unsigned,0,65535,1,Wh,Charger Energy IO element indicates currently measured charger energy.,TFT100,CAN BOSCH
814,Charger Current Actual,2,Unsigned,0,65535,1,mA,Charger Current IO element indicates currently measured charger current.,TFT100,CAN BOSCH
815,Throttle Position,1,Unsigned,0,100,1,%,Throttle Position IO element indicates currently measured throttle position.,TFT100,CAN BOSCH
816,Brake Pressed,1,Unsigned,0,1,1,,"Brake Pressed IO element indicates if brake is pressed or not.
0-Brake Pressed
1-Brake Not Pressed",TFT100,CAN BOSCH
817,Charge Plug,1,Unsigned,0,1,1,,"Charge Plugged IO element indicates if charger is plugged in or not.
0-Charger Plugged
1-Charger Not Plugged",TFT100,CAN BOSCH
818,Kill Switch Active,1,Unsigned,0,1,1,,"Kill Switch Active IO element indicates if kill switch is active or not.
0-Kill Switch Active
1-Kill Switch Not Active",TFT100,CAN BOSCH
819,Kickstand Release,1,Unsigned,0,1,1,,"Kickstand Release Status IO element indicates if kickstand released or not.
0-Kickstand Released
1-Kickstand Not Released",TFT100,CAN BOSCH
820,Powerstrain State,1,Unsigned,0,6,1,,"Powertrain State IO element indicates current powertrain state.
0-Off
1-Booting
2-Ready
3-Drive
4-Charge
5-Shutdown
6-Error",TFT100,CAN BOSCH
821,Malfunction Indicator,1,Unsigned,0,1,1,,"Malfunction Indication IO element indicates if malfunction indicator is active.
0-Malfunction Indicator Not Active
1-Malfunction Indicator Active",TFT100,CAN BOSCH
822,Current range,2,Unsigned,0,65535,1,,Current Range IO element indicates currently measured current range,TFT100,CAN BOSCH
823,SoH Battery,1,Unsigned,0,100,1,%,SoH Battery IO element indicates currently measured batery SoH.,TFT100,CAN BOSCH
824,SoC Battery,1,Unsigned,0,100,1,%,SoC Battery IO element indicates currently measured batery SoC.,TFT100,CAN BOSCH
825,Vehicle available,1,Unsigned,0,1,1,,"Vehicle Available IO element indicates if vehicle is currently available or not.
0-Vehicle Not Available
1-Vehicle Available",TFT100,CAN BOSCH
826,Charging Active,1,Unsigned,0,1,1,,"Charging Active IO element indicates if charging is currently active or not.
0-Charging Not Active
1-Charging Active",TFT100,CAN BOSCH
827,Remaining Charge Time,2,Unsigned,0,65535,1,min,Remaining Charging Time IO element indicates remaining charging time until vehicle is fully charged.,TFT100,CAN BOSCH
828,Remaining Capacity,2,Unsigned,0,65535,1,Ah,Remaining Capacity IO element indicates reimaining battery capacity.,TFT100,CAN BOSCH
829,Full Charge Capacity,2,Unsigned,0,65535,1,Ah,Full Charge Capacity IO element indicates full charge battery capacity.,TFT100,CAN BOSCH
830,Driving direction,1,Unsigned,0,3,1,,"Driving Direction IO element indicates current vehicle driving direction.
0-Park
1-Reverse
2-Forward
3-Neutral",TFT100,CAN BOSCH
831,Drive Mode,1,Unsigned,0,3,1,,"Drive Mode IO element indicates current vehicle drive mode. 
0-Go
1-Cruise
2-Boost
3-Reserved1",TFT100,CAN BOSCH
832,Park Brake Active,1,Unsigned,0,1,1,,"Park Brake Active IO element indicates if park brake is currently active or not.
0-Park Brake Not Active
1-Park Brake Active",TFT100,CAN BOSCH
833,Total Distance,4,Unsigned,0,1048575,1,km,Total Distance IO element indicates measured vehicle total traveled distance.,TFT100,CAN BOSCH
834,Trip Distance,4,Unsigned,0,4095000,1,m,Trip Distance IO element indicates measured vehicle traveled distance during current trip.,TFT100,CAN BOSCH
835,Vehicle speed,1,Unsigned,0,255,1,km/h,Vehicle Speed IO element indicates currently measured vehicle speed in km/h.,TFT100,CAN BOSCH
836,Ignition Status,1,Unsigned,0,7,1,,"Ignition Status IO element current vehicle ignition status. 
0-IGN_LOCK
1-IGN_OFF
2-IGN_ACC
3-Free
4-IGN_ON
5-IGN_START
6-LeM_NM:IGN_OFF
7-LeM_NM:IGN_ON",TFT100,CAN BOSCH
837,Ignition Fast Status,1,Unsigned,0,1,1,,"Ignition Fast Status IO element indicates if ignition is active or not.
0-Ignition Not Active
1-Ignition Active",TFT100,CAN BOSCH
838,Power Consumption,2,Unsigned,0,65535,1,Wh/km,Power Consumption IO element indicates currently measured vehicle power consumption in,TFT100,CAN BOSCH
839,Extended Analog Input 1,4,Unsigned,0,0,1,V,"Extended Analog Input 1 IO element is used to measure Analog Input 1 voltage, when Analog Input 1 voltage is > 65 V.","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
840,Extended Analog Input 2,4,Unsigned,0,0,1,V,"Extended Analog Input 2 IO element is used to measure Analog Input 2 voltage, when Analog Input 1 voltage is > 65 V.","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
841,DOUT 1 Overcurrent,1,Unsigned,0,1,1,,"DOUT 1 Overcurrent IO element is used to indicate overcurrent on Digital Output 1. When Digital Output 1 overcurrent happens, it means that current level is > 300 mA, value is set to 1. Value 1 holds until 5 min timeout runs out. After timeout value is set to 0 if current level is < 300 mA. If current level is still > 300 mA value remains 1.","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
842,DOUT2 Overcurrent,1,Unsigned,0,1,1,,"DOUT 2 Overcurrent IO element is used to indicate overcurrent on Digital Output 2. When Digital Output 2 overcurrent happens, it means that current level is > 300 mA, value is set to 1. Value 1 holds until 5 min timeout runs out. After timeout value is set to 0 if current level is < 300 mA. If current level is still > 300 mA value remains 1.","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
843,Helmet Status,1,Unsigned,0,1,1,,"Indicates if Helmet is in or not. 0 – not in, 1 – in.",TFT100,CAN ASKOLL
844,Top Case Sensor,1,Unsigned,0,1,1,,"Indicates if Top Case is open or closed. 0 – closed, 1 – open.",TFT100,CAN ASKOLL
845,Central Stand Up,1,Unsigned,0,1,1,,"Indicates if central stand is up or down. 0 – down, 1 – up.",TFT100,CAN ASKOLL
846,Vehicle Lock,1,Unsigned,0,1,1,,"Indicates if vehicle is locked or not. 0 – unlocked, 1 - locked",TFT100,CAN ASKOLL
847,Over-Under Temperature,1,Unsigned,0,1,1,,"Indicates if there is battery over or under temperature warning. 0 – normal temperature, 1 – over-under temperature",TFT100,CAN ASKOLL
848,Regeneration Disabled,1,Unsigned,0,1,1,,"Indicates if battery regeneration is disabled. 0 – enabled, 1 – disabled.",TFT100,CAN ASKOLL
849,Battery On/Off,1,Unsigned,0,1,1,,"Indicates if battery is on or off. 0 – Battery Off, 1 – Battery On",TFT100,CAN ASKOLL
850,Warning UnderVoltage,1,Unsigned,0,1,1,,"Indicates if there is battery undervoltage warning. 0 – no battery undervoltage, 1 – battery undervoltage.",TFT100,CAN ASKOLL
851,Warning OverVoltage,1,Unsigned,0,1,1,,"Indicates if there is battery overvoltage warning. 0 – No battery overvoltage, 1 – battery overvoltage.",TFT100,CAN ASKOLL
852,Warning OverCurrent,1,Unsigned,0,1,1,,"Indicates if there is battery overcurrent warning. 0 – No battery overcurrent, 1 – battery overcurrent.",TFT100,CAN ASKOLL
853,Warning Short Circuit,1,Unsigned,0,1,1,,"Indicates if there is battery short circuit warning. 0 – No battery short circuit, 1 – battery short circuit.",TFT100,CAN ASKOLL
854,User ID,4,Unsigned,0,0,1,,"This parameter allows to send custom number as AVL ID parameter.
Configurable in Features section.","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Permanent I/O elements
855,LNG Used,4,Unsigned,0,214748364,1,kg,Total LNG used in kilograms,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
855,Power,1,Unsigned,0,1,1,,0 - Power Off1 - Power ON,TFT100,RS485 SUPERSOCO
856,LNG Used (counted),4,Unsigned,0,214748364,1,kg,Total LNG used counted in kg,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
856,Current Trip Range,4,Unsigned,0,0,1,,Current trip Range IO element indicates currently measured current range,TFT100,RS485 SUPERSOCO
857,LNG Level,2,Unsigned,0,100,1,%,LNG level in proc,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
857,Total Trip Range,4,Unsigned,0,0,1,,Total trip Range IO element indicates currently measured total range,TFT100,RS485 SUPERSOCO
858,LNG Level,2,Unsigned,0,6553,1,kg,LNG level in kg,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
858,Battery Capacity,1,Unsigned,0,255,1,,Battery capacity I/O element shows battery capacity left.,TFT100,RS485 SUPERSOCO
859,Distance from need of service,4,Unsigned,0,4294967295,1,km,Service - distance elapsed since the occurrence of the need for servicing,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
859,Low Voltage,1,Unsigned,0,1,1,,Low Voltage status,TFT100,RS485 SUPERSOCO
860,Distance from last service,4,Unsigned,0,4294967295,1,km,Service - distance from the last service,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
860,High Temperature,1,Unsigned,0,1,1,,High Temperature status,TFT100,RS485 SUPERSOCO
861,Time to next service,2,Unsigned,0,65535,1,day,Service - time to next service,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
861,Upload Time,1,Unsigned,0,1,1,,Upload time status,TFT100,RS485 SUPERSOCO
862,Time from need of service,2,Unsigned,0,65535,1,day,Service - time exceeded since the occurrence of the need for servicing,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
862,Moving Abnormal,1,Unsigned,0,1,1,,Moving abnormal status,TFT100,RS485 SUPERSOCO
863,Time from last serivce,2,Unsigned,0,65535,1,day,Service - time elapsed since the last service,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
863,Range,2,Unsigned,0,65535,1,km,Range indicator,TFT100,RS485 SUPERSOCO
864,Distance to next oil service,4,Unsigned,0,4294967295,1,km,Service - distance to next oil service,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
864,Lock Status,1,Unsigned,0,1,1,,Lock status,TFT100,RS485 SUPERSOCO
865,Time to next oil service,2,Unsigned,0,65535,1,day,Service - time to next oil service,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
865,Vehicle FW version,2,Unsigned,0,65535,1,,Vehicle FW version,TFT100,RS485 SUPERSOCO
866,LVCAN Vehicle Range,4,Unsigned,0,4294967295,1,km,Information about vehicle range,"FM3001, FMB001, FMB002, FMB003, FMB100, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB208, FMB209, FMB225, FMB250, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC120, FMC122, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM920, FMP100, FMT100, FMU120, FMU122, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
866,Total Range,4,Unsigned,0,0,1,m,Total range indicator,TFT100,RS485 SUPERSOCO
867,LVCAN Total CNG counted,4,Unsigned,0,65535,1,kg,Information about Total CNG used in counted mode,"FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",CAN adapters
867,Battery Energy,2,Unsigned,0,0,1,kW*h,Battery Energy indicator,TFT100,RS485 SUPERSOCO
868,Power System Error,8,Unsigned,0,0,1,,,TFT100,RS485 SUPERSOCO
869,Power Train Error,8,Unsigned,0,0,1,,,TFT100,RS485 SUPERSOCO
870,Instrument System Error,8,Unsigned,0,0,1,,,TFT100,RS485 SUPERSOCO
871,BLE Lock Status,1,Unsigned,0,1,1,,0 – Unlocked1 – Locked On,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
872,BLE Lock Battery,1,Unsigned,0,100,1,%,Battery level of Bluetooth lock,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
873,BLE Lock Discovered,1,Unsigned,0,1,1,,1 - Bluetooth lock Discovered,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
874,Bluetooth Home Zone Violation state,1,Hex,0,0,1,,"Bits describe the causes of violations:
0 - Back to Bluetooth Home Zone
1 - Movement (Only for Ela MOV sensor)
2 - RSSI threshold violation
4 - BLE missing","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
875,Proximity violation source with Teltonika devices,12,ASCII,0,0,1,,"MAC address which violates personal space
Example of encoded HEX ASCII text:
HEX: 44 35 41 34 31 42 38 42 31 30 37 35
HEX ASCII to text: D5A41B8B1075 
(NOTE! From firmware version Rev.329 device sends IMEI instead of MAC address)
Example: 
HEX -> ASCII (String)
3031343731353942383241454643 -> 0147159B82AEFC
HEX -> DEC
0147159B82AEFC -> 359633105628924","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
876,Proximity violation source with iBeacons,32,ASCII,0,0,1,,"Example of UUID encoded HEX to ASCII format:
HEX: 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 42 42 43 43 35 32 36 46 36 46 36 44 33 31
HEX to ASCII format: AAAAAAAAAAAAAAAAAABBCC526F6F6D31","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
889,Proximity Violation state,1,Hex,0,0,1,,"Bits describe the causes of violations:
1 - RSSI threshold violation
0 - End of RSSI violation","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
890,Proximity duration,2,Unsigned,0,65535,1,s,Violation time in seconds. Included as an IO element with AVL ID 875,"GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
891,BLE MAC address,12,ASCII,0,0,1,,"BLE MAC address of device.
Example of encoded HEX ASCII text:
HEX: 44 35 41 34 31 42 38 42 31 30 37 35
HEX ASCII to text: D5A41B8B1075","GH5200, TAT100, TAT140, TAT141, TAT240, TFT100, TMT250, TST100",Bluetooth Low Energy
898,SSF Ignition,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB100, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB208, FMB209, FMB225, FMB250, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC120, FMC122, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM920, FMP100, FMT100, FMU120, FMU122, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL, LVCAN"
899,SSF Webasto,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",ALLCAN300
900,SSF Engine Working,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
900,Manual CAN 0,8,Unsigned,0,0,1,,Manual CAN0,TFT100,Manual CAN
901,SSF Standalone Engine,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100",ALLCAN300
901,Manual CAN 1,8,Unsigned,0,0,1,,Manual CAN1,TFT100,Manual CAN
902,SSF Ready To Drive,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB202, FMB204, FMB208, FMB209, FMB225, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC125, FMC130, FMC225, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM800, FMM920, FMP100, FMT100, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
902,Manual CAN 2,8,Unsigned,0,0,1,,Manual CAN2,TFT100,Manual CAN
903,SSF Engine Working On CNG,1,Unsigned,0,1,1,,"0 - No
1 - Yes","FM3001, FMB001, FMB002, FMB003, FMB100, FMB110, FMB120, FMB122, FMB125, FMB130, FMB140, FMB150, FMB202, FMB204, FMB208, FMB209, FMB225, FMB250, FMB900, FMB910, FMB920, FMB962, FMB964, FMB965, FMC001, FMC003, FMC120, FMC122, FMC125, FMC130, FMC150, FMC225, FMC250, FMC800, FMC920, FMM001, FMM003, FMM125, FMM130, FMM150, FMM250, FMM800, FMM920, FMP100, FMT100, FMU120, FMU122, FMU125, FMU126, FMU130, MSP500, MTB100","ALLCAN300, CANCONTROL"
903,Manual CAN 3,8,Unsigned,0,0,1,,Manual CAN3,TFT100,Manual CAN
